variavel,coeficiente_log,erro_padrao_hc3,limite_inferior_log_95,limite_superior_log_95,associacao_percentual_aproximada,limite_inferior_percentual_95,limite_superior_percentual_95,rotulo,cenario_modelo,anuncios_modelo,r_quadrado,referencias_categoricas,interpretacao
quartos_faixa_3,0.226219928722033,0.039079966133521334,0.14962319510033117,0.30281666234373483,25.385139289132262,16.13965403623969,35.36662636905613,quartos faixa 3,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
quartos_faixa_4+,0.529643014097004,0.0701047407305534,0.3922377222651193,0.6670483059288886,69.83259219764106,48.028956736762,94.8477514697451,quartos faixa 4+,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
capacidade_faixa_1–2,-0.352294919882125,0.08668597336646858,-0.5221994276804034,-0.18239041208384663,-29.6927258732483,-40.67856200419923,-16.672404409951742,capacidade faixa 1–2,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
capacidade_faixa_3–4,-0.10726301642679288,0.05116445459883632,-0.20754534744051206,-0.006980685413073701,-10.171062294536751,-18.742360732203057,-0.6956377024615221,capacidade faixa 3–4,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
capacidade_faixa_7+,0.0007111200115497551,0.03490255309864415,-0.06769788406179278,0.06912012408489229,0.07113729173304027,-6.545722880212369,7.1564922173103,capacidade faixa 7+,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
banheiros_faixa_3,0.17061337152495137,0.034392705691834835,0.1032036683689551,0.23802307468094763,18.603210658058522,10.87171967054131,26.87384682225095,banheiros faixa 3,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
banheiros_faixa_4+,0.38959677316763053,0.062239077080049096,0.2676081820907343,0.5115853642445267,47.63853556520583,30.683499833154475,66.79333819240583,banheiros faixa 4+,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
banheiros_faixa_até 1,-0.1282996128326992,0.04055509585561138,-0.20778760070969748,-0.04881162495570089,-12.041019673131254,-18.762043276785324,-4.763948624379797,banheiros faixa até 1,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
tipo_agrupado_casa,0.06458079042040372,0.06508268418275664,-0.0629812705777993,0.19214285141860676,6.671175485460402,-6.1038940277437845,21.184361818071572,tipo agrupado casa,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
tipo_agrupado_outros,-0.42828021563438456,0.1124147341684434,-0.6486130946045336,-0.2079473366642355,-34.83712073623777,-47.72296928230787,-18.775018862985814,tipo agrupado outros,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
bairro_modelo_centro,-0.04747029703235012,0.03753458806171767,-0.12103808963331676,0.026097495568616527,-4.636120138566628,-11.399978847302169,2.6441017045849877,bairro modelo centro,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
bairro_modelo_morretes,-0.10247238853381599,0.04760025932069275,-0.19576889680237378,-0.009175880265258202,-9.739692839695127,-17.779777371290287,-0.9133910344359129,bairro modelo morretes,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
bairro_modelo_outros_bairros,-0.03347709298852619,0.05498493881209421,-0.14124757306023084,0.07429338708317845,-3.292293617692585,-13.172567624529732,7.71227730521645,bairro modelo outros bairros,corte_30_datas,859,0.5797211877162307,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
intercepto,6.404652196552869,0.10961372542248413,6.1898092947248,6.619495098380938,60365.146223991396,48675.30802590514,74856.65441921758,intercepto,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
reviews_log2,-0.031583685654004594,0.010390296892345165,-0.05194866756300112,-0.01121870374500807,-3.1090130795208633,-5.062240054209075,-1.115600875932917,Dobro em (reviews + 1),corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
avaliacao_centrada,0.3877532742013977,0.09436069076852,0.2028063202950985,0.5727002281076969,47.36661479735242,22.483521954923667,77.30482280566282,+1 ponto na avaliação (entre avaliados),corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
possui_avaliacao,-0.20961158181629866,0.08723891091498716,-0.3805998472096735,-0.038623316422923826,-18.91008472154489,-31.65486801379909,-3.7886946916035633,Possui avaliação,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
taxa_limpeza_100,0.017770704549291107,0.014433612702580593,-0.010519176347766855,0.04606058544634907,1.7929543014855571,-1.0464043299677601,4.713785034921824,+R$ 100 na taxa de limpeza,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
is_superhost,-0.040771954545974126,0.025941618047171808,-0.09161752591843086,0.010073616826482619,-3.9951960422750656,-8.754592715273665,1.012452650907589,Superhost,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
is_professional,0.18408383066450903,0.03627545846842933,0.11298393206638756,0.2551837292626305,20.21165931052514,11.961394292154868,29.069873821697627,Anfitrião profissional,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
can_instant_book,8.244673446360269e-05,0.027375948059218513,-0.05357441146160468,0.05373930493053188,0.008245013328902125,-5.21645914384871,5.520947838666181,Reserva instantânea,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
is_guest_favorite,-0.07654996045615675,0.02750502484786003,-0.1304598091579624,-0.022640111754351093,-7.369336556924686,-12.230823258893967,-2.2385747651008217,Preferido dos hóspedes,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
comodidade_piscina,0.16407857309369253,0.04493372679091288,0.0760084685835033,0.25214867760388177,17.830689467357626,7.897171148063012,28.67873395216546,Com piscina,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
comodidade_elevador,-0.008537816248334294,0.025588234735237757,-0.058690756329400295,0.04161512383273171,-0.850147260053293,-5.700165966035917,4.249317075281226,Com elevador,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
comodidade_churrasqueira,0.05849689000033707,0.028314785249330454,0.0029999109116493825,0.11399386908902476,6.024168833817656,0.30044151473640385,12.074525367371347,Com churrasqueira,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
comodidade_vista_praia,0.129932956452139,0.02534291835153565,0.08026083648312914,0.17960507642114887,13.87520347887659,8.356966531819564,19.674464710559775,Com menção a vista para praia/mar,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
comodidade_estacionamento,0.032450622044495114,0.043634290917779865,-0.05307258815435342,0.11797383224334365,3.2982885301703755,-5.168882617396785,12.521466663851,Com estacionamento,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
quartos_faixa_0 (studio),-0.0020143949373411033,0.12685222324734644,-0.25064475250214013,0.2466159626274579,-0.2012367405504438,-22.170118884093647,27.968757054675013,quartos faixa 0 (studio),corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
quartos_faixa_1,-0.028697060359763178,0.06669551677234224,-0.15942027323355398,0.10202615251402762,-2.8289210400005436,-14.736205724721554,10.741243296841468,quartos faixa 1,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
quartos_faixa_3,0.20645898580009941,0.03454279874350529,0.13875510026282906,0.2741628713373698,22.93173137170452,14.884271427058982,31.542903047783998,quartos faixa 3,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
quartos_faixa_4+,0.49447594847892373,0.061255495556237514,0.3744151771886982,0.6145367197691493,63.96387586852113,45.41407512166104,84.87998886858175,quartos faixa 4+,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
capacidade_faixa_1–2,-0.24316883541566953,0.08092638777005304,-0.4017845554449735,-0.08455311538636556,-21.586088785811235,-33.08751105236373,-8.107715486140384,capacidade faixa 1–2,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
capacidade_faixa_3–4,-0.06911328806203762,0.04901446611111591,-0.1651816416398248,0.026955065515749554,-6.6779048703614645,-15.226029472816968,2.732163955830438,capacidade faixa 3–4,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
capacidade_faixa_7+,0.02458876634082384,0.031907097167557456,-0.037949144107588775,0.08712667678923645,2.4893563120844657,-3.723809823809178,9.103487976023715,capacidade faixa 7+,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
banheiros_faixa_3,0.18979819284369265,0.0335753228653016,0.12399056002770152,0.25560582565968376,20.900558705705325,13.200518485115003,29.124365249914597,banheiros faixa 3,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
banheiros_faixa_4+,0.2999760631805507,0.05740678269858428,0.18745876909132553,0.4124933572697759,34.982649663615625,20.61805164770007,51.05795079021915,banheiros faixa 4+,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
banheiros_faixa_até 1,-0.13431282722695387,0.03879688340499035,-0.21035471870073497,-0.058270935753172784,-12.568348819168525,-18.970323243038298,-5.66056864406994,banheiros faixa até 1,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
tipo_agrupado_casa,0.017978991214357545,0.062067668715352534,-0.10367363946773342,0.1396316218964485,1.8141586246764954,-9.848053021052245,14.985014121452972,tipo agrupado casa,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
tipo_agrupado_outros,-0.25428021780143706,0.10927535197755292,-0.4684599076774408,-0.04010052792543334,-22.452553015328846,-37.40344289251213,-3.930714216213211,tipo agrupado outros,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
bairro_modelo_centro,-0.016178560102159012,0.033606251251120614,-0.08204681255435542,0.049689692350037395,-1.6048390131640111,-7.8771167387864995,5.094492952128632,bairro modelo centro,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
bairro_modelo_morretes,-0.10503561750818598,0.04598260695950423,-0.19516152714881427,-0.014909707867557687,-9.970754415871548,-17.729824134652326,-1.4799108523449458,bairro modelo morretes,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
bairro_modelo_outros_bairros,-0.027126980367436618,0.04958030762843233,-0.12430438331916399,0.07005042258429076,-2.6762348396847666,-11.688900428723128,7.256226125180347,bairro modelo outros bairros,corte_14_datas_diagnostico_p1_p99,939,0.523181486344908,quartos_faixa=2; capacidade_faixa=5–6; banheiros_faixa=2; tipo_agrupado=apartamento; bairro_modelo=meiapraia,associacao_condicional_nao_causal
